window_id,channel index,channel name,sample index,value (uv)
Control1129,36,FT7,5862,1.887935923501587e-05
Control1129,36,FT7,5863,1.522126312555542e-05
Control1129,36,FT7,5864,3.538894331521606e-05
Control1129,36,FT7,5865,4.285740744218139e-05
Control1129,36,FT7,5866,3.2943413675909425e-05
Control1129,36,FT7,5867,2.9818367592218015e-05
Control1129,36,FT7,5868,3.279685188991089e-05
Control1129,36,FT7,5869,3.513981986946411e-05
Control1129,36,FT7,5870,3.548045129925537e-05
Control1129,36,FT7,5871,3.2940537753271484e-05
Control1129,36,FT7,5872,3.2403008440740966e-05
Control1129,36,FT7,5873,3.445315385159912e-05
Control1129,36,FT7,5874,3.6746822854699705e-05
Control1129,36,FT7,5875,3.6159392559112547e-05
Control1129,36,FT7,5876,3.3472815899285885e-05
Control1129,36,FT7,5877,3.2642201757757565e-05
Control1129,36,FT7,5878,3.35693872953064e-05
Control1129,36,FT7,5879,3.249463563400879e-05
Control1129,36,FT7,5880,3.1420190936474606e-05
Control1129,36,FT7,5881,3.273828439594116e-05
Control1129,36,FT7,5882,3.2347263225256344e-05
Control1129,36,FT7,5883,3.039407366018066e-05
Control1129,36,FT7,5884,3.0394282276330566e-05
Control1129,36,FT7,5885,3.444664800795288e-05
Control1129,36,FT7,5886,3.766790785997925e-05
Control1129,36,FT7,5887,3.434621423292847e-05
Control1129,36,FT7,5888,3.283184277871094e-05
Control1129,36,FT7,5889,3.527241331411133e-05
Control1129,36,FT7,5890,3.5954731175366206e-05
Control1129,36,FT7,5891,3.429343732723389e-05
Control1129,36,FT7,5892,3.170500860547485e-05
Control1129,36,FT7,5893,2.770149481569824e-05
Control1129,36,FT7,5894,2.5847245930059813e-05
Control1129,36,FT7,5895,2.570226366633911e-05
Control1129,36,FT7,5896,2.7314884386468504e-05
Control1129,36,FT7,5897,3.0147575797686767e-05
Control1129,36,FT7,5898,2.9220232307910154e-05
Control1129,36,FT7,5899,2.8195509779589842e-05
Control1129,36,FT7,5900,3.190673148173828e-05
Control1129,36,FT7,5901,3.5812186740368654e-05
Control1129,36,FT7,5902,3.297920922700195e-05
Control1129,36,FT7,5903,2.721776164776611e-05
Control1129,36,FT7,5904,2.5510101370202635e-05
Control1129,36,FT7,5905,2.5511665991326903e-05
Control1129,36,FT7,5906,2.9077175273229978e-05
Control1129,36,FT7,5907,3.1762893626611327e-05
Control1129,36,FT7,5908,3.190914844884643e-05
Control1129,36,FT7,5909,3.161597123269653e-05
Control1129,36,FT7,5910,3.0102344836157226e-05
Control1129,36,FT7,5911,3.146959720123291e-05
Control1129,36,FT7,5912,3.4886950273706056e-05
Control1129,36,FT7,5913,3.527642172442016e-05
Control1129,36,FT7,5914,3.234594000281982e-05
Control1129,36,FT7,5915,3.327316130313721e-05
Control1129,36,FT7,5916,3.634824977938843e-05
Control1129,36,FT7,5917,3.463799074064331e-05
Control1129,36,FT7,5918,3.12682945375e-05
Control1129,36,FT7,5919,2.165043586636047e-05
Control1129,36,FT7,5920,1.7600913274838256e-05
Control1129,36,FT7,5921,3.415508011638794e-05
Control1129,36,FT7,5922,3.9085117832495113e-05
Control1129,36,FT7,5923,3.1564356616979976e-05
Control1129,36,FT7,5924,3.239414523460083e-05
Control1129,36,FT7,5925,3.6690001775927735e-05
Control1129,36,FT7,5926,3.37591058022583e-05
Control1129,36,FT7,5927,3.0438467176879883e-05
Control1129,36,FT7,5928,3.121974657918701e-05
Control1129,36,FT7,5929,3.356308112711792e-05
Control1129,36,FT7,5930,3.448993883928833e-05
Control1129,36,FT7,5931,3.331722103399658e-05
Control1129,36,FT7,5932,3.146133898192749e-05
Control1129,36,FT7,5933,2.9459515031848143e-05
Control1129,36,FT7,5934,2.9899313638610837e-05
Control1129,36,FT7,5935,3.0046063179144286e-05
Control1129,36,FT7,5936,2.9069879668444822e-05
Control1129,36,FT7,5937,3.0388569174053955e-05
Control1129,36,FT7,5938,3.0095785348358152e-05
Control1129,36,FT7,5939,2.7703768731732176e-05
Control1129,36,FT7,5940,2.8583449391717527e-05
Control1129,36,FT7,5941,3.102516135548095e-05
Control1129,36,FT7,5942,3.297796647079468e-05
Control1129,36,FT7,5943,3.483257596434936e-05
Control1129,36,FT7,5944,3.3659744910290526e-05
Control1129,36,FT7,5945,2.7653945234674072e-05
Control1129,36,FT7,5946,2.6336680279345703e-05
Control1129,36,FT7,5947,2.8925481529943847e-05
Control1129,36,FT7,5948,3.2831720589251705e-05
Control1129,36,FT7,5949,3.771327889235229e-05
Control1129,36,FT7,5950,3.717430118769531e-05
Control1129,36,FT7,5951,3.1167500154559324e-05
Control1129,36,FT7,5952,2.6090000622778317e-05
Control1129,36,FT7,5953,2.6530732041754148e-05
Control1129,36,FT7,5954,2.8582436113275144e-05
Control1129,36,FT7,5955,2.9315385114111326e-05
Control1129,36,FT7,5956,2.8241742098638914e-05
Control1129,36,FT7,5957,2.5508483104925537e-05
Control1129,36,FT7,5958,2.5656442619128418e-05
Control1129,36,FT7,5959,2.717135647533569e-05
Control1129,36,FT7,5960,2.5512461712927245e-05
Control1129,36,FT7,5961,2.4049320424664307e-05
Control1129,36,FT7,5962,2.419768972059021e-05
Control1129,36,FT7,5963,2.224670701635742e-05
Control1129,36,FT7,5964,2.08821279182312e-05
Control1129,36,FT7,5965,2.3863020242340087e-05
Control1129,36,FT7,5966,2.7331281615850827e-05
Control1129,36,FT7,5967,3.128677196791992e-05
Control1129,36,FT7,5968,3.255597772277221e-05
Control1129,36,FT7,5969,3.3629537291784665e-05
Control1129,36,FT7,5970,3.5142183192419435e-05
Control1129,36,FT7,5971,3.3139274438360596e-05
Control1129,36,FT7,5972,2.649891509866333e-05
Control1129,36,FT7,5973,2.3961415539556882e-05
Control1129,36,FT7,5974,2.269398302197876e-05
Control1129,36,FT7,5975,1.8985848838848876e-05
Control1129,36,FT7,5976,1.6011079398739624e-05
Control1129,36,FT7,5977,1.6649918674124145e-05
Control1129,36,FT7,5978,2.1584842478485106e-05
Control1129,36,FT7,5979,2.4419058277713013e-05
Control1129,36,FT7,5980,2.2663279195059202e-05
Control1129,36,FT7,5981,2.417901708505859e-05
Control1129,36,FT7,5982,2.896534509595947e-05
Control1129,36,FT7,5983,2.6134209365173338e-05
Control1129,36,FT7,5984,2.0521067006903077e-05
Control1129,36,FT7,5985,2.340439998851013e-05
Control1129,36,FT7,5986,2.223475629119873e-05
Control1129,36,FT7,5987,7.102580457286071e-06
Control1129,36,FT7,5988,1.4871825114007567e-05
Control1129,36,FT7,5989,3.010851391373291e-05
Control1129,36,FT7,5990,2.610534285048828e-05
Control1129,36,FT7,5991,1.9906348228793334e-05
Control1129,36,FT7,5992,2.3424523996398926e-05
Control1129,36,FT7,5993,2.625820782444458e-05
Control1129,36,FT7,5994,2.1572623532562256e-05
Control1129,36,FT7,5995,1.8352999827197264e-05
Control1129,36,FT7,5996,1.9235267327441404e-05
Control1129,36,FT7,5997,1.8994396140533447e-05
Control1129,36,FT7,5998,1.7386598923812864e-05
Control1129,36,FT7,5999,2.0563733479904173e-05
Control1129,36,FT7,6000,2.261708114866333e-05
Control1129,36,FT7,6001,2.0129475122036742e-05
Control1129,36,FT7,6002,1.6617326871047973e-05
Control1129,36,FT7,6003,1.706068834362793e-05
Control1129,36,FT7,6004,1.9993804589178465e-05
Control1129,36,FT7,6005,2.1803203982818603e-05
Control1129,36,FT7,6006,2.0878103116653443e-05
Control1129,36,FT7,6007,2.0587938913754272e-05
Control1129,36,FT7,6008,2.073724549223938e-05
Control1129,36,FT7,6009,2.03982978928009e-05
Control1129,36,FT7,6010,2.098704843059387e-05
Control1129,36,FT7,6011,2.294262516047058e-05
Control1129,36,FT7,6012,2.2944799238775635e-05
Control1129,36,FT7,6013,2.03106284459198e-05
Control1129,36,FT7,6014,1.6505492223431396e-05
Control1129,36,FT7,6015,1.724180292451172e-05
Control1129,36,FT7,6016,1.9686645620639037e-05
Control1129,36,FT7,6017,1.9445631382656858e-05
Control1129,36,FT7,6018,1.9009400112057493e-05
Control1129,36,FT7,6019,1.979382067753601e-05
Control1129,36,FT7,6020,1.8820454974975585e-05
Control1129,36,FT7,6021,1.9897854571261597e-05
Control1129,36,FT7,6022,2.1951373603286742e-05
Control1129,36,FT7,6023,2.3613740334475706e-05
Control1129,36,FT7,6024,2.4933887172903443e-05
Control1129,36,FT7,6025,2.4642560680026243e-05
Control1129,36,FT7,6026,2.4985992036572266e-05
Control1129,36,FT7,6027,2.323001327846069e-05
Control1129,36,FT7,6028,2.074221204672241e-05
Control1129,36,FT7,6029,2.4260121083679197e-05
Control1129,36,FT7,6030,2.9534595984197996e-05
Control1129,36,FT7,6031,3.573518055897827e-05
Control1129,36,FT7,6032,3.627075484016113e-05
Control1129,36,FT7,6033,3.763613264011841e-05
Control1129,36,FT7,6034,3.8952303850775144e-05
Control1129,36,FT7,6035,3.470248591350097e-05
Control1129,36,FT7,6036,3.14302909383606e-05
Control1129,36,FT7,6037,3.074654256636352e-05
Control1129,36,FT7,6038,3.0892946400134274e-05
Control1129,36,FT7,6039,3.284569489106445e-05
Control1129,36,FT7,6040,3.49931716567749e-05
Control1129,36,FT7,6041,3.4796622461029054e-05
Control1129,36,FT7,6042,3.196378501850586e-05
Control1129,36,FT7,6043,2.8399426105657957e-05
Control1129,36,FT7,6044,2.810709825526123e-05
Control1129,36,FT7,6045,2.918184395609741e-05
Control1129,36,FT7,6046,2.8303435854626462e-05
Control1129,36,FT7,6047,2.6253564624993896e-05
Control1129,36,FT7,6048,2.728000972666626e-05
Control1129,36,FT7,6049,2.7036813959802246e-05
Control1129,36,FT7,6050,2.5768436709088133e-05
Control1129,36,FT7,6051,2.6013876589678953e-05
Control1129,36,FT7,6052,2.4501683684112546e-05
Control1129,36,FT7,6053,2.250170449684448e-05
Control1129,36,FT7,6054,2.045346941387329e-05
Control1129,36,FT7,6055,1.9919269019049072e-05
Control1129,36,FT7,6056,1.8408795706604004e-05
Control1129,36,FT7,6057,1.8949238194656373e-05
Control1129,36,FT7,6058,2.119826930213928e-05
Control1129,36,FT7,6059,2.0859139908627318e-05
Control1129,36,FT7,6060,1.4222172071481323e-05
Control1129,36,FT7,6061,7.538259640145874e-06
Control1129,36,FT7,6062,7.642382195735168e-06
Control1129,36,FT7,6063,1.1798635044720458e-05
Control1129,36,FT7,6064,1.6100174886016843e-05
Control1129,36,FT7,6065,1.669008771378784e-05
Control1129,36,FT7,6066,1.6059302511904907e-05
Control1129,36,FT7,6067,1.0107184987062073e-05
Control1129,36,FT7,6068,8.404193985968017e-06
Control1129,36,FT7,6069,2.3300890615390014e-05
Control1129,36,FT7,6070,2.808738700932617e-05
Control1129,36,FT7,6071,2.4231175592880248e-05
Control1129,36,FT7,6072,2.5306995666888426e-05
Control1129,36,FT7,6073,2.799360808948364e-05
Control1129,36,FT7,6074,2.438152823234558e-05
Control1129,36,FT7,6075,2.2430387575885008e-05
Control1129,36,FT7,6076,2.2774395607073975e-05
Control1129,36,FT7,6077,2.2727734134802247e-05
Control1129,36,FT7,6078,2.3364582616070556e-05
Control1129,36,FT7,6079,2.5856454842962645e-05
Control1129,36,FT7,6080,2.844526503425293e-05
Control1129,36,FT7,6081,2.5516544629003904e-05
Control1129,36,FT7,6082,1.946409689215393e-05
Control1129,36,FT7,6083,1.7367877114474487e-05
Control1129,36,FT7,6084,1.5809282016708374e-05
Control1129,36,FT7,6085,1.5422835500167846e-05
Control1129,36,FT7,6086,1.820987424721069e-05
Control1129,36,FT7,6087,2.0605556547613523e-05
Control1129,36,FT7,6088,2.2658810339105224e-05
Control1129,36,FT7,6089,2.2660993358102416e-05
Control1129,36,FT7,6090,2.3200207991101072e-05
Control1129,36,FT7,6091,2.1298209848980713e-05
Control1129,36,FT7,6092,1.900617848265686e-05
Control1129,36,FT7,6093,1.9741708363290405e-05
Control1129,36,FT7,6094,2.111170552085266e-05
Control1129,36,FT7,6095,2.3115991141500854e-05
Control1129,36,FT7,6096,2.5412632924737546e-05
Control1129,36,FT7,6097,2.6634560299560545e-05
Control1129,36,FT7,6098,2.687971705823364e-05
Control1129,36,FT7,6099,2.453728104986267e-05
Control1129,36,FT7,6100,2.0633226499667357e-05
Control1129,36,FT7,6101,1.4679785007330322e-05
Control1129,36,FT7,6102,1.1462014260411072e-05
Control1129,36,FT7,6103,1.6935324938690185e-05
Control1129,36,FT7,6104,1.5474478428076173e-05
Control1129,36,FT7,6105,1.1377699808255005e-05
Control1129,36,FT7,6106,2.5541206038153076e-05
Control1129,36,FT7,6107,3.003410947375488e-05
Control1129,36,FT7,6108,2.4419752671469114e-05
Control1129,36,FT7,6109,2.6569552527020264e-05
Control1129,36,FT7,6110,2.373898304006958e-05
Control1129,36,FT7,6111,1.7394085263363647e-05
Control1129,36,FT7,6112,1.6860704431985472e-05
Control1129,36,FT7,6113,1.5546334770794676e-05
Control1129,36,FT7,6114,1.1547169882685852e-05
Control1129,36,FT7,6115,9.06259251552124e-06
Control1129,36,FT7,6116,1.585474543623352e-05
Control1129,36,FT7,6117,2.035038025328369e-05
Control1129,36,FT7,6118,2.0548477678884888e-05
Control1129,36,FT7,6119,1.8061351469403076e-05
Control1129,36,FT7,6120,1.4403221087289427e-05
Control1129,36,FT7,6121,1.3284825437316894e-05
Control1129,36,FT7,6122,1.5633050543847656e-05
Control1129,36,FT7,6123,1.939642628347168e-05
Control1129,36,FT7,6124,2.0131822053723142e-05
Control1129,36,FT7,6125,1.583842569284973e-05
Control1129,36,FT7,6126,9.788681025256347e-06
Control1129,36,FT7,6127,8.232196675892639e-06
Control1129,36,FT7,6128,1.2729979494229125e-05
Control1129,36,FT7,6129,1.581067527456665e-05
Control1129,36,FT7,6130,1.6058870378451537e-05
Control1129,36,FT7,6131,1.4402967767678832e-05
Control1129,36,FT7,6132,1.1136434485835266e-05
Control1129,36,FT7,6133,9.09135323201599e-06
Control1129,36,FT7,6134,8.999697726556396e-06
Control1129,36,FT7,6135,1.0226240733695983e-05
Control1129,36,FT7,6136,1.4284065502926634e-05
Control1129,36,FT7,6137,1.580204005607605e-05
Control1129,36,FT7,6138,1.4976167461611938e-05
Control1129,36,FT7,6139,1.571280598807068e-05
Control1129,36,FT7,6140,1.669334063561096e-05
Control1129,36,FT7,6141,1.4988432601110839e-05
Control1129,36,FT7,6142,2.129068178619995e-05
Control1129,36,FT7,6143,3.076452527848511e-05
Control1129,36,FT7,6144,2.1146601042269896e-05
Control1129,36,FT7,6145,1.2703105263775634e-05
Control1129,36,FT7,6146,1.8664249162390135e-05
Control1129,36,FT7,6147,2.4623706250421143e-05
Control1129,36,FT7,6148,2.0866058514227294e-05
Control1129,36,FT7,6149,1.896467876997986e-05
Control1129,36,FT7,6150,2.5070511379589843e-05
Control1129,36,FT7,6151,2.736656456726074e-05
Control1129,36,FT7,6152,2.4145170604852294e-05
Control1129,36,FT7,6153,2.0485296787771606e-05
Control1129,36,FT7,6154,2.356378272703552e-05
Control1129,36,FT7,6155,2.7666641017510986e-05
Control1129,36,FT7,6156,2.78138226914978e-05
Control1129,36,FT7,6157,2.6203395421173093e-05
Control1129,36,FT7,6158,2.8645584221850585e-05
Control1129,36,FT7,6159,3.0354764417077635e-05
Control1129,36,FT7,6160,2.3812675204907226e-05
Control1129,36,FT7,6161,1.9567032570861814e-05
Control1129,36,FT7,6162,1.8788894331726074e-05
Control1129,36,FT7,6163,1.3031213764111327e-05
Control1129,36,FT7,6164,1.4500698473446655e-05
Control1129,36,FT7,6165,2.812624325736084e-05
Control1129,36,FT7,6166,2.588104770680542e-05
Control1129,36,FT7,6167,1.9584323869458007e-05
Control1129,36,FT7,6168,1.9392030443170164e-05
Control1129,36,FT7,6169,1.7930440364993287e-05
Control1129,36,FT7,6170,1.5199911262612914e-05
Control1129,36,FT7,6171,1.7205809188076783e-05
Control1129,36,FT7,6172,2.2335696705444335e-05
Control1129,36,FT7,6173,2.619477957418213e-05
Control1129,36,FT7,6174,2.644000487816162e-05
Control1129,36,FT7,6175,2.3560599840634155e-05
Control1129,36,FT7,6176,2.1316685789285278e-05
Control1129,36,FT7,6177,2.366259674666748e-05
Control1129,36,FT7,6178,2.13698307534729e-05
Control1129,36,FT7,6179,1.941946048665161e-05
Control1129,36,FT7,6180,2.161944146694641e-05
Control1129,36,FT7,6181,2.508815136517944e-05
Control1129,36,FT7,6182,2.240440890476074e-05
Control1129,36,FT7,6183,2.0551384893945312e-05
Control1129,36,FT7,6184,2.460624805890503e-05
Control1129,36,FT7,6185,2.7097685172113035e-05
Control1129,36,FT7,6186,2.563390015401611e-05
Control1129,36,FT7,6187,2.1729470094750976e-05
Control1129,36,FT7,6188,1.9583703981469726e-05
Control1129,36,FT7,6189,2.1197776073956296e-05
Control1129,36,FT7,6190,2.2127895648641966e-05
Control1129,36,FT7,6191,2.2276610651330566e-05
Control1129,36,FT7,6192,2.471987978564148e-05
Control1129,36,FT7,6193,2.5502534564422605e-05
Control1129,36,FT7,6194,2.5503830964782714e-05
Control1129,36,FT7,6195,2.701858090830078e-05
Control1129,36,FT7,6196,2.296728656961975e-05
Control1129,36,FT7,6197,1.925888416572571e-05
Control1129,36,FT7,6198,2.0140722512747192e-05
Control1129,36,FT7,6199,2.2096376728622436e-05
Control1129,36,FT7,6200,2.4149119410546875e-05
Control1129,36,FT7,6201,2.107505464354553e-05
Control1129,36,FT7,6202,2.3469832443927e-05
Control1129,36,FT7,6203,2.8158528096673583e-05
Control1129,36,FT7,6204,2.8305527976586914e-05
Control1129,36,FT7,6205,2.322861406014099e-05
Control1129,36,FT7,6206,1.6883784828741456e-05
Control1129,36,FT7,6207,2.0939664252374267e-05
Control1129,36,FT7,6208,2.6410211511724852e-05
Control1129,36,FT7,6209,2.2652002002041625e-05
Control1129,36,FT7,6210,1.3573346042977905e-05
Control1129,36,FT7,6211,3.7649388706329343e-06
Control1129,36,FT7,6212,1.1730220123417664e-05
Control1129,36,FT7,6213,3.053155468319702e-05
Control1129,36,FT7,6214,2.9457342443658444e-05
Control1129,36,FT7,6215,2.2964282497061157e-05
Control1129,36,FT7,6216,2.5797905230377196e-05
Control1129,36,FT7,6217,2.9411864122979735e-05
Control1129,36,FT7,6218,2.975378003220825e-05
Control1129,36,FT7,6219,2.9509743840283203e-05
Control1129,36,FT7,6220,2.838699258312378e-05
Control1129,36,FT7,6221,2.7313382350189207e-05
Control1129,36,FT7,6222,2.789999308233032e-05
Control1129,36,FT7,6223,2.9609322289093017e-05
Control1129,36,FT7,6224,3.019528333093872e-05
Control1129,36,FT7,6225,3.107400137640381e-05
Control1129,36,FT7,6226,3.371003332333984e-05
Control1129,36,FT7,6227,3.492950498805542e-05
Control1129,36,FT7,6228,3.2047651690997316e-05
Control1129,36,FT7,6229,2.8629574422460935e-05
Control1129,36,FT7,6230,2.936226712345581e-05
Control1129,36,FT7,6231,3.092471267930298e-05
Control1129,36,FT7,6232,2.936215685491943e-05
Control1129,36,FT7,6233,3.077813599215088e-05
Control1129,36,FT7,6234,3.814989759294433e-05
Control1129,36,FT7,6235,3.682940206752319e-05
Control1129,36,FT7,6236,2.633089267130127e-05
Control1129,36,FT7,6237,2.5160198442663573e-05
Control1129,36,FT7,6238,2.828609985256958e-05
Control1129,36,FT7,6239,2.638253410909424e-05
Control1129,36,FT7,6240,2.589532003168945e-05
Control1129,36,FT7,6241,2.872808296844482e-05
Control1129,36,FT7,6242,2.8435489877514647e-05
Control1129,36,FT7,6243,2.775240609696655e-05
Control1129,36,FT7,6244,2.4970204264370727e-05
Control1129,36,FT7,6245,1.9894190377600098e-05
Control1129,36,FT7,6246,1.872530812923584e-05
Control1129,36,FT7,6247,2.2634160850878905e-05
Control1129,36,FT7,6248,2.566312429638672e-05
Control1129,36,FT7,6249,2.517610393397827e-05
Control1129,36,FT7,6250,2.888784419627075e-05
Control1129,36,FT7,6251,3.3623779486047364e-05
Control1129,36,FT7,6252,3.406210585883789e-05
Control1129,36,FT7,6253,2.8446480968383788e-05
Control1129,36,FT7,6254,2.727517281221924e-05
Control1129,36,FT7,6255,2.957049882359619e-05
Control1129,36,FT7,6256,2.6397199824432373e-05
Control1129,36,FT7,6257,2.6642279097106933e-05
Control1129,36,FT7,6258,2.9816561572406006e-05
Control1129,36,FT7,6259,2.7766079395477292e-05
Control1129,36,FT7,6260,2.659495601361694e-05
Control1129,36,FT7,6261,2.644940750606079e-05
Control1129,36,FT7,6262,1.985950049210205e-05
Control1129,36,FT7,6263,1.4491987259072876e-05
Control1129,36,FT7,6264,3.1339635300305174e-05
Control1129,36,FT7,6265,3.3389694284472654e-05
Control1129,36,FT7,6266,2.347797890458069e-05
Control1129,36,FT7,6267,1.8402365858840942e-05
Control1129,36,FT7,6268,2.089547190124817e-05
Control1129,36,FT7,6269,2.817235040671997e-05
Control1129,36,FT7,6270,3.1541471425335694e-05
Control1129,36,FT7,6271,2.8660527098645018e-05
Control1129,36,FT7,6272,2.675682128432617e-05
Control1129,36,FT7,6273,2.788056495831299e-05
Control1129,36,FT7,6274,2.7099965048608398e-05
Control1129,36,FT7,6275,2.4806126172357175e-05
Control1129,36,FT7,6276,2.387992858128967e-05
Control1129,36,FT7,6277,2.2368138006869506e-05
Control1129,36,FT7,6278,2.0905595744979858e-05
Control1129,36,FT7,6279,2.2421558642398072e-05
Control1129,36,FT7,6280,2.803807313171997e-05
Control1129,36,FT7,6281,2.935673283502197e-05
Control1129,36,FT7,6282,2.6085825319549558e-05
Control1129,36,FT7,6283,2.852792173307495e-05
Control1129,36,FT7,6284,3.1066968031921384e-05
Control1129,36,FT7,6285,2.8381428492382813e-05
Control1129,36,FT7,6286,2.9309415711993407e-05
Control1129,36,FT7,6287,2.6673190050061033e-05
Control1129,36,FT7,6288,2.335421439342041e-05
Control1129,36,FT7,6289,2.5699432447161863e-05
Control1129,36,FT7,6290,2.9069235938610838e-05
Control1129,36,FT7,6291,2.7848888086065673e-05
Control1129,36,FT7,6292,2.511542941689453e-05
Control1129,36,FT7,6293,2.326152474790344e-05
Control1129,36,FT7,6294,2.3312169298522948e-05
Control1129,36,FT7,6295,2.7610243131500242e-05
Control1129,36,FT7,6296,2.946603875687866e-05
Control1129,36,FT7,6297,3.039370709180298e-05
Control1129,36,FT7,6298,3.1077008429193115e-05
Control1129,36,FT7,6299,2.9660799814196776e-05
Control1129,36,FT7,6300,2.8977310722271728e-05
Control1129,36,FT7,6301,2.961218331057739e-05
Control1129,36,FT7,6302,3.034452136411743e-05
Control1129,36,FT7,6303,2.8879696245501708e-05
Control1129,36,FT7,6304,1.7406937508312988e-05
Control1129,36,FT7,6305,1.9509715283676147e-05
Control1129,36,FT7,6306,3.5574760700164794e-05
Control1129,36,FT7,6307,3.435255616388549e-05
Control1129,36,FT7,6308,2.7028049101275633e-05
Control1129,36,FT7,6309,2.4001876641830443e-05
Control1129,36,FT7,6310,2.4882254675802613e-05
Control1129,36,FT7,6311,2.4248924356890868e-05
Control1129,36,FT7,6312,2.122353569812317e-05
Control1129,36,FT7,6313,2.0249490502960204e-05
Control1129,36,FT7,6314,1.849458164767456e-05
Control1129,36,FT7,6315,1.6203134406570435e-05
Control1129,36,FT7,6316,1.4888758784918213e-05
Control1129,36,FT7,6317,1.3574754201989745e-05
Control1129,36,FT7,6318,1.230994205226593e-05
Control1129,36,FT7,6319,1.036199024266815e-05
Control1129,36,FT7,6320,1.4273132526556395e-05
Control1129,36,FT7,6321,1.9354877396987914e-05
Control1129,36,FT7,6322,1.6721433780426026e-05
Control1129,36,FT7,6323,1.4137557361080932e-05
Control1129,36,FT7,6324,1.0919734460124205e-05
Control1129,36,FT7,6325,1.2926689622433472e-05
Control1129,36,FT7,6326,2.5234349563031003e-05
Control1129,36,FT7,6327,2.962949249055786e-05
Control1129,36,FT7,6328,2.3233906949887085e-05
Control1129,36,FT7,6329,2.0697004927038573e-05
Control1129,36,FT7,6330,2.0748342381298828e-05
Control1129,36,FT7,6331,2.5242393205725097e-05
Control1129,36,FT7,6332,3.232269718348999e-05
Control1129,36,FT7,6333,3.178488772927246e-05
Control1129,36,FT7,6334,2.8952634411968993e-05
Control1129,36,FT7,6335,2.978277171658325e-05
Control1129,36,FT7,6336,3.2516698281976314e-05
Control1129,36,FT7,6337,2.8073135546057126e-05
Control1129,36,FT7,6338,2.22638344022644e-05
Control1129,36,FT7,6339,2.4267567190115357e-05
Control1129,36,FT7,6340,2.768654597844238e-05
Control1129,36,FT7,6341,1.9778038865795896e-05
Control1129,36,FT7,6342,2.742205832577896e-06
Control1129,36,FT7,6343,1.333972035572624e-06
Control1129,36,FT7,6344,2.7070720044622803e-05
Control1129,36,FT7,6345,3.810500935794678e-05
Control1129,36,FT7,6346,3.0437659534356687e-05
Control1129,36,FT7,6347,2.7361671028430173e-05
Control1129,36,FT7,6348,3.053566144111938e-05
Control1129,36,FT7,6349,2.6824964259576414e-05
Control1129,36,FT7,6350,1.3204615507910156e-05
Control1129,36,FT7,6351,8.717679239253235e-06
Control1129,36,FT7,6352,1.6290847066796874e-05
Control1129,36,FT7,6353,1.5855196941186523e-05
Control1129,36,FT7,6354,1.2783325623989867e-05
Control1129,36,FT7,6355,6.538943578652954e-06
Control1129,36,FT7,6356,9.035321169325256e-06
Control1129,36,FT7,6357,2.246694010557861e-05
Control1129,36,FT7,6358,1.934437506395569e-05
Control1129,36,FT7,6359,1.080353973497467e-05
Control1129,36,FT7,6360,9.393013674890137e-06
Control1129,36,FT7,6361,1.1009800012498473e-05
Control1129,36,FT7,6362,1.2284380613441466e-05
Control1129,36,FT7,6363,1.55602688394928e-05
Control1129,36,FT7,6364,2.0543973060162353e-05
Control1129,36,FT7,6365,2.0790609503384398e-05
Control1129,36,FT7,6366,1.8449653179562378e-05
Control1129,36,FT7,6367,2.0356801160354613e-05
Control1129,36,FT7,6368,2.153109103734741e-05
Control1129,36,FT7,6369,2.1923910777267454e-05
Control1129,36,FT7,6370,2.456239098373413e-05
Control1129,36,FT7,6371,2.44661384723999e-05
Control1129,36,FT7,6372,2.4760480958758544e-05
Control1129,36,FT7,6373,2.495709869981079e-05
Control1129,36,FT7,6374,2.500719339786377e-05
Control1129,36,FT7,6375,2.491081124649353e-05
Control1129,36,FT7,6376,2.1494614503536985e-05
Control1129,36,FT7,6377,2.320560816915283e-05
Control1129,36,FT7,6378,2.7113069123052977e-05
Control1129,36,FT7,6379,2.4819133389303588e-05
Control1129,36,FT7,6380,2.3306985187197874e-05
Control1129,36,FT7,6381,2.2283475612777708e-05
Control1129,36,FT7,6382,2.4238346027975462e-05
Control1129,36,FT7,6383,2.907311321876831e-05
Control1129,36,FT7,6384,2.05783276697052e-05
Control1129,36,FT7,6385,1.5112855743258666e-05
Control1129,36,FT7,6386,1.8680850537576293e-05
Control1129,36,FT7,6387,2.1906087507489014e-05
Control1129,36,FT7,6388,2.46910207215332e-05
Control1129,36,FT7,6389,2.586406635220337e-05
Control1129,36,FT7,6390,2.5035109218951415e-05
Control1129,36,FT7,6391,2.1667683951611327e-05
Control1129,36,FT7,6392,2.298804536665039e-05
Control1129,36,FT7,6393,2.655380796816406e-05
Control1129,36,FT7,6394,2.4992332477413938e-05
Control1129,36,FT7,6395,2.2698982358999632e-05
Control1129,36,FT7,6396,2.24079479287323e-05
Control1129,36,FT7,6397,2.4948624413778684e-05
Control1129,36,FT7,6398,2.529162661710205e-05
Control1129,36,FT7,6399,2.23635126888031e-05
Control1129,36,FT7,6400,2.1730821629379273e-05
Control1129,36,FT7,6401,2.2465300978686523e-05
Control1129,36,FT7,6402,2.139318831168518e-05
Control1129,36,FT7,6403,2.0126094050292968e-05
Control1129,36,FT7,6404,1.72970772635437e-05
Control1129,36,FT7,6405,2.5697736695886228e-05
Control1129,36,FT7,6406,3.0336784685186767e-05
Control1129,36,FT7,6407,2.608906483033447e-05
